Principal;UsedTerm;Valid;Url;Title;Abstract;DataPublicacao;;;;
5897975000188;05897975000188+tcu+licitação;;https://www.jusbrasil.com.br/diarios/36666403/dou-secao-3-04-05-2012-pg-148?ref=serp;DOU 04/05/2012 - Pág. 148 - Seção 3 - Diário Oficial da União;(CNPJ n.º 05.897.975/0001-88). Contratos de Terceirização de acordo com a IN 02/08, os entendimentos dos Tribunais trabalhistas e o TCU...Contratos de Terceirização de acordo com a IN 02/08, os entendimentos dos Tribunais trabalhistas e o TCU...;;;;;
5897975000188;05897975000188+tcu+licitação;;https://www.jusbrasil.com.br/diarios/264651607/dou-secao-3-02-10-2019-pg-166?ref=serp;DOU 02/10/2019 - Pág. 166 - Seção 3 - Diário Oficial da União;"Licitações, Fone: 19-3232-8519, à Rua Dr. Quirino, 1080, 2º, Campinas/SP. ""Questões Polêmicas de Aposentadorias e Pensões no Serviço Público - Lei nº 13.846/2019 e Acórdãos TCU...Contratada: Foccus Administradora de Serviços Eireli, CNPJ 05.897.975/0001-88.";;;;;
37594793000124;37594793000124+tcu+licitação;;https://www.jusbrasil.com.br/diarios/750192/pg-4-secao-3-diario-oficial-da-uniao-dou-de-02-09-2008?ref=serp;DOU 02/09/2008 - Pág. 4 - Seção 3 - Diário Oficial da União;- CNPJ: 00.348.003/0052-60 (Contratante) e a Empresa Soma Agência de Turismo e Viagens Ltda - CNPJ: 37.594.793/0001-24...cumprimento ao disposto nos §§ 3º e 4º do Art. 26 da Lei 9.784, de 29/01/99, no Inciso VIII, Art. 3º da IN/TCU...cumprimento ao disposto nos §§ 3º e 4º do Art. 26 da Lei 9.784, de 29/01/99, no Inciso VIII, Art. 3º da IN/TCU...;;;;;
37594793000124;37594793000124+tcu+licitação;;https://www.jusbrasil.com.br/diarios/25856869/pg-156-secao-3-diario-oficial-da-uniao-dou-de-06-04-2011?ref=serp;DOU 06/04/2011 - Pág. 156 - Seção 3 - Diário Oficial da União;723.750,00 mil reais registrado, ofertado pela contratante: Soma Agência de Turismo e Viagens Ltda, CNPJ: 37.594.793/0001-24...Fundamento Legal: art. 3º da Lei nº. 8958 /94 c/c art. 116 da Lei nº 8.666 /93 e Decreto nº 6.170/07 do TCU...alteração da CLÁUSULA SÉTIMA, decorrente da prorrogação citada na alínea a, e em atendimento ao Acórdão TCU...;;;;;
37594793000124;37594793000124+tcu+licitação;;https://www.jusbrasil.com.br/diarios/551872/pg-100-secao-3-diario-oficial-da-uniao-dou-de-11-04-2005?ref=serp;DOU 11/04/2005 - Pág. 100 - Seção 3 - Diário Oficial da União;Renováveis - IBAMA, através do seu Coordenador Geral de Finanças, nos termos da Decisão nº 354/2000-TCU...Renováveis - IBAMA, através do seu Coordenador Geral de Finanças, nos termos da Decisão nº 354/2000-TCU...CNPJ Contratado: 37594793000124. Contratado : SOMA AGENCIA DE TURISMO E VIAGENSLTDA.;;;;;
37594793000124;37594793000124+tcu+licitação;;https://www.jusbrasil.com.br/diarios/386031/pg-6-secao-3-diario-oficial-da-uniao-dou-de-02-07-2007?ref=serp;DOU 02/07/2007 - Pág. 6 - Seção 3 - Diário Oficial da União;CNPJ: 00.348.003/0052-60, (Contratante) e a Empresa Soma - Agência de Turismo e Viagens Ltda, CNPJ: 37.594.793/0001-24...EXTRATO DE DISPENSA DE LICITAÇÃO Processo n.º 138/2007 - Dispensa de Licitação n.º 133/2007; Favorecido...citada no parágrafo anterior será instaurado processo de Tomada de Contas Especial, conforme dispõe a IN/TCU...;;;;
37594793000124;37594793000124+tcu+licitação;;https://www.jusbrasil.com.br/diarios/470406/pg-158-secao-3-diario-oficial-da-uniao-dou-de-20-02-2006?ref=serp;DOU 20/02/2006 - Pág. 158 - Seção 3 - Diário Oficial da União;CNPJ Contratado: 37594793000124. Contratado : SOMA AGENCIA DE TURISMO E VIAGENS-LTDA. 24 parcelas atualizadas, mensalmente, de acordo com a sistemática do Tribunal de Contas da União - TCU...SUBSECRETARIA DE ASSUNTOS A D M I N I S T R AT I V O S AVISO DE REVOGAÇÃO PREGÃO Nº 2/2006 Fica revogada a licitação...;;;;;
4833107000171;04833107000171+tcu+licitação;;https://www.jusbrasil.com.br/diarios/88392621/dou-secao-3-23-03-2015-pg-146?ref=serp;DOU 23/03/2015 - Pág. 146 - Seção 3 - Diário Oficial da União;(www.tcu.gov.br> aba cidadão> serviços e consultas> Emissão de GRU). da Bahia e a empresa Sercon Nordeste Empreendimentos e Serviços de Conservação Ltda. - ME, CNPJ nº 04.833.107/0001-71...(www.tcu.gov.br> aba cidadão> serviços e consultas> Emissão de GRU).;;;;;
7586061000121;07586061000121+tcu+licitação;;https://www.jusbrasil.com.br/diarios/172361840/dou-secao-3-14-12-2017-pg-17?ref=serp;DOU 14/12/2017 - Pág. 17 - Seção 3 - Diário Oficial da União;comprovante de devolução do valor total do repasse, já corrigido conforme calculadora de débito do TCU...supracitado, será instaurada a Tomada de Contas Especial na forma do art. 3º da Instrução Normativa TCU...56 SERPE FERRAMENTAS E MAQUINAS EIRELI - EPP -07.512.253/0001-93 CRISTIANE DE SOUZA LENDENGUE - EPP -07.586.061/0001-21...;;;;;
7586061000121;07586061000121+tcu+licitação;;https://www.jusbrasil.com.br/diarios/41244410/dou-secao-3-08-10-2012-pg-169?ref=serp;DOU 08/10/2012 - Pág. 169 - Seção 3 - Diário Oficial da União;RESULTADO do Pregão 009/2012-PRT13: Empresas: 01.438.080/0001-24 - EDNILSON PINHO DE MIRANDA -R$ 8.156,00;" 07.586.061/0001-21...Modalidade de Licitação: Pregão Eletrônico nº 50/2012. Vigência: 15/10/2012 a 1/2/2013. Edital à disposição dos interessados no sítio www.tcu.gov.br, opção ""Licitações"".";;;;
7586061000121;07586061000121+tcu+licitação;;https://www.jusbrasil.com.br/diarios/188750700/dou-secao-3-03-05-2018-pg-14?ref=serp;DOU 03/05/2018 - Pág. 14 - Seção 3 - Diário Oficial da União;Erário. 2) Observa-se que após a elaboração do Relatório a que se refere o art. 10, inciso I da IN (TCU...) nº 71, de 28 de novembro de 2012, alterada pela IN (TCU) nº 76, de 23 de novembro de 2016, os autos...material de material permanente para a ALA 12, como segue: CRISTIANE DE SOUZA LENDENGUE - EPP, CNPJ: 07.586.061/0001-21...;;;;;
7586061000121;07586061000121+tcu+licitação;;https://www.jusbrasil.com.br/diarios/43178024/dou-secao-3-13-11-2012-pg-176?ref=serp;DOU 13/11/2012 - Pág. 176 - Seção 3 - Diário Oficial da União;Empresa registrada CRISTIANE DE SOUZA LENDENGUE, CNPJ nº 07.586.061/0001-21. Modalidade de licitação: Pregão Eletrônico nº 82/2012-MPM, de 1/10/2012. ATLETA PROFISSIONAL DO RIO DE JANEIRO-AGAP/RJ, de que este Tribunal, por meio do Acórdão 4995/2012 - TCU...;;;;;
7586061000121;07586061000121+tcu+licitação;;https://www.jusbrasil.com.br/diarios/752930/pg-80-secao-3-diario-oficial-da-uniao-dou-de-03-09-2008?ref=serp;DOU 03/09/2008 - Pág. 80 - Seção 3 - Diário Oficial da União;"Objeto: Participação de servidor no curso de ""Como o TCU vem interpretando e orientando a aplicação das...normas que disciplinam as licitações e contratos na administração pública, jurisprudência do TCU""....Contratante: MINISTÉRIO DA JUSTIÇA -CNPJ Contratado: 07586061000121.";;;;;
7586061000121;07586061000121+tcu+licitação;;https://www.jusbrasil.com.br/diarios/175759674/dou-secao-3-31-01-2018-pg-49?ref=serp;DOU 31/01/2018 - Pág. 49 - Seção 3 - Diário Oficial da União;AVISO DE REABERTURA DE PRAZO PREGÃO N 83/2017 Comunicamos a reabertura de prazo da licitação supracitada...Objeto: O objeto da presente licitação é concessão onerosa de uso de área física de 28,68 m², para exploração...- 15 - R$ 275,00; 2 - 10 - R$ 236,00 e 7 - 5 - R$ 321,00; Cristiane de Souza Lendengue-EPP, CNPJ/MF 07.586.061/0001-21...;;;
7586061000121;07586061000121+tcu+licitação;;https://www.jusbrasil.com.br/diarios/87424801/dou-secao-3-09-03-2015-pg-58?ref=serp;DOU 09/03/2015 - Pág. 58 - Seção 3 - Diário Oficial da União;nº 212/1998 e no Acórdão /TCU/ nº 569/2006-Plenário, processo nº TC-005.514/2004-9. 12.4 Novas vagas...aquisição parcelada, de ferramentas destinadas a atender as diversas unidades da UFPR, Modalidade de Licitação...Ata n 06/2015, CNPJ: 07.586.061/0001-21, CRISTIANE DE SOUZA LENDENGUE-EPP, itens 6 e 39.;;;;;
7586061000121;07586061000121+tcu+licitação;;https://www.jusbrasil.com.br/diarios/55827315/dou-secao-3-21-06-2013-pg-27?ref=serp;DOU 21/06/2013 - Pág. 27 - Seção 3 - Diário Oficial da União;INEXIGIBILIDADE DE LICITAÇÃO Nº 3/2009 Contratante: 25º GRUPO DE ARTILHARIA DE CAMPANHA - CNPJ 09.547.459...05.416.754/0001-40 Itens 10 e 17 __valor R$ 2.103,00; EMPRESA CRISTIANE DE __SOUZA LENDENGUE - ME CNPJ 07.586.061/0001-21...Justificativa: Notória especialização (Decisão TCU 439/1998 Plenário).;;;;
11333352000185;11333352000185+tcu+licitação;;https://www.jusbrasil.com.br/diarios/8064538/pg-142-secao-3-diario-oficial-da-uniao-dou-de-17-09-2010?ref=serp;DOU 17/09/2010 - Pág. 142 - Seção 3 - Diário Oficial da União;Aplicáveis às Modalidades da Lei n 8.666 /93 e Pregão na Administração Pública à Luz da Jurisprudência do TCU...Valor total desta licitação R$ 170.854,17. LTDA EPP, CNPJ: 11.333.352/0001-85, Item 11, Valor Total R$ 12.143,00; Ata n 374/2010, MARTA BATISTA...;;;;
11333352000185;11333352000185+tcu+licitação;;https://www.jusbrasil.com.br/diarios/24511691/pg-65-secao-3-diario-oficial-da-uniao-dou-de-02-02-2011?ref=serp;DOU 02/02/2011 - Pág. 65 - Seção 3 - Diário Oficial da União;Contratante: MINISTÉRIO DA FAZENDA -CNPJ Contratado: 11333352000185. Contratado : CHAVES COMERCIO E LICITAÇÕES LTDA-EPP. Fundamento Legal: Lei 8.666 /93, Art. 25 , inciso II , combinado com o inciso VI do Art. 13 e Decisão TCU...;;;;;
11333352000185;11333352000185+tcu+licitação;;https://www.jusbrasil.com.br/diarios/55262424/dou-secao-3-07-06-2013-pg-7?ref=serp;DOU 07/06/2013 - Pág. 7 - Seção 3 - Diário Oficial da União;Informações: Coordenação de Licitações tel.: (61) 3214.6248 ou fax: (61) 3214.6335. cumprimento ao disposto nos §§ 3º e 4º do Art. 26 da Lei 9.784, de 29.1.1999, no Inciso VIII, Art. 3º da IN/TCU...EIRELI, CNPJ nº 11.333.352/0001-85, item 27 - valor global R$ 8.039,70; Ata nº 91/2012, contratada:...;;;;
17930162000121;17930162000121+tcu+licitação;;https://www.jusbrasil.com.br/diarios/215874041/dou-secao-3-01-11-2018-pg-52?ref=serp;DOU 01/11/2018 - Pág. 52 - Seção 3 - Diário Oficial da União;NATIVA LAB PRODUTOS LABORATORIAIS EIRELI, CNPJ 17.930.162/0001-21, Ata 8/2018-9, valor unitário para...torna público o resultado da Licitação supracitada, processo nº 23153000737201811. Justificativa: Necessidade de fornecimento de energia elétrica amparada pelo item 9.3.4 do Acórdão TCU...;;;;;
17930162000121;17930162000121+tcu+licitação;;https://www.jusbrasil.com.br/diarios/179092506/dou-secao-3-26-02-2018-pg-103?ref=serp;DOU 26/02/2018 - Pág. 103 - Seção 3 - Diário Oficial da União;implicará na inscrição da responsabilidade no SIAFI e CADIN, com posterior envio do referido processo ao TCU...implicará na inscrição da responsabilidade no SIAFI e CADIN, com posterior envio do referido processo ao TCU...Produtos Laboratoriais LTDA - ME, CNPJ nº 17.930.162/0001-21, para o item 7, no valor total de R$ 10.400,00...;;;;;
17930162000121;17930162000121+tcu+licitação;;https://www.jusbrasil.com.br/diarios/189611119/dou-secao-3-09-05-2018-pg-81?ref=serp;DOU 09/05/2018 - Pág. 81 - Seção 3 - Diário Oficial da União;na mesma localidade do exercício do cargo concursado neste edital, em obséquio à Decisão Normativa/TCU...nº 212/1998 e no Acórdão /TCU/ nº 569/2006-Plenário, processo nº TC-005.514/2004-9. 12.4 Novas vagas...15.188.525/0001-70, item 26, no valor total de R$ 5.535,00; NATIVA LAB PRODUTOS LABORATORIAIS LTDA-ME, CNPJ 17.930.162/0001-21...;;;;
17930162000121;17930162000121+tcu+licitação;;https://www.jusbrasil.com.br/diarios/73526126/dou-secao-3-25-07-2014-pg-57?ref=serp;DOU 25/07/2014 - Pág. 57 - Seção 3 - Diário Oficial da União;(SICON - 24/07/2014) 153037-15222-2014NE000195 AVISO DE LICITAÇÃO CONVITE Nº 1/2014 A Universidade Federal...CNPJ nº 09.593.438/ 0001-03; Item 11 (R$ 720,00); NATIVA LAB PRODUTOS LABORATORIAIS LTDA - CNPJ nº 17.930.162/0001-21...Fundamento Legal: § 8º do Art. 65 , da Lei 8666 /93, c/c Acórdão nº 976 /2005-TCU.;;;
10698323000154;10698323000154+tcu+licitação;;https://www.jusbrasil.com.br/diarios/175912428/dou-secao-3-01-02-2018-pg-86?ref=serp;DOU 01/02/2018 - Pág. 86 - Seção 3 - Diário Oficial da União;(SICON - 31/01/2018) 250052-00001-2017NE800372 AVISOS DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 31/2018 - UASG...Contratante: MINISTÉRIO DA SAÚDE -.CNPJ Contratado: 10698323000154. saúde.gov.br, sob pena de aplicação de penalidades no SICAF prevista no edital, conforme orientação do Acordão TCU...;;;;;
10698323000154;10698323000154+tcu+licitação;;https://www.jusbrasil.com.br/diarios/88304100/dou-secao-3-20-03-2015-pg-10?ref=serp;DOU 20/03/2015 - Pág. 10 - Seção 3 - Diário Oficial da União;AVISOS DE LICITAÇÃO PREGÃO Nº 2/2015 UASG 120017 Nº Processo: 67220023743201448 . E SERVIÇOS LTDA - ME (CNPJ Nº 10.698.323/0001-54 - Ata nº 24.10/BANT/2014 - R$ 2.571,20); BH LABORATÓRIOS...(FUNSA), conforme condições vigentes no art. 25 da lei 8.666 /93 e Decisão n.º 656/1995 - Plenário TCU...;;;;
10698323000154;10698323000154+tcu+licitação;;https://www.jusbrasil.com.br/diarios/204317746/dou-secao-3-17-08-2018-pg-49?ref=serp;DOU 17/08/2018 - Pág. 49 - Seção 3 - Diário Oficial da União;AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 39/2018 - UASG 153063 Nº Processo: 018178/2018-96. Ata nº 504/2018, CNPJ: 10.698.323/0001-54, Basprix Comércio e Serviços LTDA, itens 11, 16, 18, 29 e 31...em aplicar as penalidades com base art. 7º da Lei 10.520 /2002, em observância ao acordão 754/2015-TCU...;;;;;
3961467000196;03961467000196+tcu+licitação;;https://www.jusbrasil.com.br/diarios/131484990/dou-secao-3-24-11-2016-pg-13?ref=serp;DOU 24/11/2016 - Pág. 13 - Seção 3 - Diário Oficial da União;02.883.892/0001-41-BILENNIUM INFORMATICA E SERVICOS LTDA-EPP, itens 2 e 39, no valor de R$ 2.872,00; 03.961.467/0001-96...INFORMAÇÕES: na Seção de Licitações, (61) 3966-9652. Fundamento Legal: Art. 25 da Lei nº 8.666 /1993,e Decisão n.º 656/1995 - Plenário TCU.;;;;
3961467000196;03961467000196+tcu+licitação;;https://www.jusbrasil.com.br/diarios/641519/pg-89-secao-3-diario-oficial-da-uniao-dou-de-20-06-2008?ref=serp;DOU 20/06/2008 - Pág. 89 - Seção 3 - Diário Oficial da União;Marca SPRINGER CARRIER  12  2.329,00  27.948,00  03.961.467/0001-96 - MULTI QUADROS E VIDROS LTDA....COMERCIO E SERVICOS LTDA -Objeto: Supressão do valor contratual, referente FGTS, conforme determinação do TCU...SICON - 19/06/2008) 512006-57202-2008NE900004 GERÊNCIA EXECUTIVA EM DOURADOS EXTRATO DE DISPENSA DE LICITAÇÃO...;;;;;
3961467000196;03961467000196+tcu+licitação;;https://www.jusbrasil.com.br/diarios/103292724/dou-secao-3-30-10-2015-pg-42?ref=serp;DOU 30/10/2015 - Pág. 42 - Seção 3 - Diário Oficial da União;AVISO DE LICITAÇÃO PREGÃO Nº 5/2015 - UASG 154618 Nº Processo: 23337000330201593 . RECOSTARE - INDÚSTRIA DE CADEI-RAS LTDA EPP (03.669.040/0001-19); MULTI QUADROS E VIDROS LTDA - ME (03.961.467/0001-96...Contratação de serviços técnicos com natureza singular, enquadramento conforme decisão nº 439/1998 do TCU...;;;;
3961467000196;03961467000196+tcu+licitação;;https://www.jusbrasil.com.br/diarios/131763685/dou-secao-3-28-11-2016-pg-123?ref=serp;DOU 28/11/2016 - Pág. 123 - Seção 3 - Diário Oficial da União;COORDENAÇÃO-GERAL DE LICITAÇÕES E C O N T R ATO S EXTRATO DE INEXIGIBILIDADE DE LICITAÇÃO Nº 20/2016...Temas Aplicados e Fundamentais Sobre Obras e Serviços de Engenharia e Acordo com o Entendimento do TCU...Gerências Executivas vinculadas, sendo vencedoras as empresas MULTI QUADROS E VIDROS LTDA-EPP, CNPJ 03.961.467/0001-96...;;;;;
3961467000196;03961467000196+tcu+licitação;;https://www.jusbrasil.com.br/diarios/33376775/dou-secao-3-23-12-2011-pg-344?ref=serp;DOU 23/12/2011 - Pág. 344 - Seção 3 - Diário Oficial da União;EXTRATO DE DISPENSA DE LICITAÇÃO Processo: 1.20.000.001353/2011-40.Contratante:União por intermédio da...OBJETO: Aquisição, por meio de adesão à Ata de Registro de Preços nº 14/2011- TCU, de 36 Notebooks da...Após o atendimento às condições habilitatórias, sagraram-se vencedoras a Empresas MULTIQUADROS (CNPJ: 03.961.467/0001-96...;;;;;
3961467000196;03961467000196+tcu+licitação;;https://www.jusbrasil.com.br/diarios/264655287/dosp-executivo-caderno-1-02-10-2019-pg-103?ref=serp;DOSP 02/10/2019 - Pág. 103 - Executivo - Caderno 1 - Diário Oficial do Estado de São Paulo;"cotado, por item, de acordo com as especificações contidas na alínea ""d"", do preâmbulo deste Edital. 03961467000196...controvérsia jurídica quanto ao alcance da sanção administrativa de suspensão temporária de participação de licitação...TCU entende que tais penalidades se restringem ao";;;;;
3961467000196;03961467000196+tcu+licitação;;https://www.jusbrasil.com.br/diarios/264655288/dosp-executivo-caderno-1-02-10-2019-pg-104?ref=serp;DOSP 02/10/2019 - Pág. 104 - Executivo - Caderno 1 - Diário Oficial do Estado de São Paulo;Diante da controvérsia existente entre STJ e TCU, bem como dos entendimentos doutrinários divergentes...Desclassifico a proposta considerando que a empresa está com suspensão temporária de participação de licitação...propostas em ordem crescente de valores: Item 1: CNPJ/CPF - Licitante - Proposta - Enq. - Classificação 03961467000196...;;;;;
6957510000138;06957510000138+tcu+licitação;;https://www.jusbrasil.com.br/diarios/883423/pg-131-secao-3-diario-oficial-da-uniao-dou-de-22-09-2009?ref=serp;DOU 22/09/2009 - Pág. 131 - Seção 3 - Diário Oficial da União;:28540/2009.ASSUNTO: Dispensa de licitação pela Secretária de Administração, Sra. quatro mil, novecentos e trinta e um reais); CRIARTE INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA, CNPJ nº 06.957.510/0001-38...Fundamento Legal: art. 25 , II , c/c o art. 13 , VI da Lei 8.666 /93 e Decisão TCU 439/1998 - Plenário...;;;;
6957510000138;06957510000138+tcu+licitação;;https://www.jusbrasil.com.br/diarios/760312/pg-112-secao-3-diario-oficial-da-uniao-dou-de-31-07-2009?ref=serp;DOU 31/07/2009 - Pág. 112 - Seção 3 - Diário Oficial da União;Contratação de Bens e Serviços de Tecnologia da Informa ção segundo a IN-04 da SLTI/MP e da jurisprudencia do TCU...Coordenadora Geral de Licitações e Contratos . Ratificação em 30/07/2009 . e nove reais e noventa e nove centavos); 9) CRIARTE INDÚSTRIA E COMÉRCIO DE ESQUADRIAS LTDA, CNPJ n 06.957.510/0001-38...;;;;
6957510000138;06957510000138+tcu+licitação;;https://www.jusbrasil.com.br/diarios/83254555/dou-secao-3-15-01-2015-pg-16?ref=serp;DOU 15/01/2015 - Pág. 16 - Seção 3 - Diário Oficial da União;e jurídica, como dispõe o § 2º do art. 2º da lei 10.522 /02 c/c os incisos I e II do art. 15 da IN/TCU...Ata nº 42.4/BANT/2014 - R$ 3.189,90); CRIARTE INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA - ME (CNPJ Nº 06.957.510/0001-38...AVISO DE LICITAÇÃO DESERTA A BASE AÉREA DE NATAL, comunica em 05/01/2015, que a Licitação referente ao...;;;;
6957510000138;06957510000138+tcu+licitação;;https://www.jusbrasil.com.br/diarios/246669981/dou-secao-3-12-06-2019-pg-16?ref=serp;DOU 12/06/2019 - Pág. 16 - Seção 3 - Diário Oficial da União;(SICON - 11/06/2019) 120645-00001-2019NE800246 AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO Nº 20/2019 - UASG...regulamentares; 2.4) O não recolhimento do débito no prazo estabelecido ensejará o encaminhamento da TCE ao TCU...16 e 17, Valor Total registrado: R$ 6.102,00; CRIARTE INDÚSTRIA E COMÉRCIO DE ESQUADRIAS LTDA, CNPJ: 06.957.510/0001-38...;;;
6957510000138;06957510000138+tcu+licitação;;https://www.jusbrasil.com.br/diarios/32259036/dou-secao-3-14-11-2011-pg-92?ref=serp;DOU 14/11/2011 - Pág. 92 - Seção 3 - Diário Oficial da União;AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO N 8/2011 - UASG 255002 N Processo: 251100152582011. CNPJ Contratado: 06957510000138. Contratado: CRIARTE INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA....cabíveis, conforme determinação da Coordenadoria-Geral da União - CGU/PR e Tribunal de Contas da União - TCU...;;;;;
6957510000138;06957510000138+tcu+licitação;;https://www.jusbrasil.com.br/diarios/130477925/dou-secao-3-11-11-2016-pg-19?ref=serp;DOU 11/11/2016 - Pág. 19 - Seção 3 - Diário Oficial da União;06.334.946/0001-70), valor: R$ 409.962,89; CRIARTE INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA -ME (CNPJ: 06.957.510/0001-38...Fundamento Legal: Caput do Art. 25 da Lei nº 8.666 /1993 e Decisão nº 656/1995 - Plenário TCU....Brig Ar RICARDO AUGUSTO FONSECA NEUBERT Ordenador de Despesas AVISO DE INEXIGIBILIDADE DE LICITAÇÃO A...;;;;
6957510000138;06957510000138+tcu+licitação;;https://www.jusbrasil.com.br/diarios/169395304/dou-secao-3-23-11-2017-pg-18?ref=serp;DOU 23/11/2017 - Pág. 18 - Seção 3 - Diário Oficial da União;PREGÃO Nº 276/2017 Comunicamos a suspensão da licitação supracitada, publicada no D.O.U em 14/11/2017...Aeronáutica (FUNSA), conforme condições vigentes no art. 25 da lei 8.666 /93 e decisão n.º 656/1995 Plenário TCU...Criarte Indústria e Comércio de Esquadrias Ltda-EPP, CNPJ 06.957.510/0001-38, R$14.934,00.;;;;;
6957510000138;06957510000138+tcu+lavagem;;https://www.jusbrasil.com.br/diarios/32259036/dou-secao-3-14-11-2011-pg-92?ref=serp;DOU 14/11/2011 - Pág. 92 - Seção 3 - Diário Oficial da União;Objeto: Contratação de empresa para prestação de serviços de lavagem geral, polimento, pulverização e...CNPJ Contratado: 06957510000138. Contratado: CRIARTE INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA....cabíveis, conforme determinação da Coordenadoria-Geral da União - CGU/PR e Tribunal de Contas da União - TCU...;;;;;
11978499000122;11978499000122+tcu+licitação;;https://www.jusbrasil.com.br/diarios/41583211/dou-secao-3-19-10-2012-pg-201?ref=serp;DOU 19/10/2012 - Pág. 201 - Seção 3 - Diário Oficial da União;O edital encontra-se nos sítios www.licitações-e.com.br e www.trt23.jus.br. mês de outubro de 2012, os preços ofertados pela Empresa Estopas Mil Produtos de Limpeza Ltda., CNPJ 11.978.499/0001-22...Objeto: Curso de Gestão e Fiscalização de Contratos de Obras Públicas, à Luz da Jurisprudência do TCU...;;;;;
23636244000160;23636244000160+tcu+licitação;;https://www.jusbrasil.com.br/diarios/44380068/dou-secao-3-18-12-2012-pg-6?ref=serp;DOU 18/12/2012 - Pág. 6 - Seção 3 - Diário Oficial da União;"Contrato nº 98/2012 em decorrência da Licitação por Tomada de Preços nº 15/2012. Oliveira e Luis Guilherme Queiroz Odinino no curso ""Aspectos Polêmicos da Lei 8.666 /93 - Visão do TCU...26.461.699/0386-68 - Contratada: Brazil Avante Serviços Profissionais Administrativo Ltda - Epp -CNPJ Nº 23.636.244/0001-60...";;;;;
13179025000146;13179025000146+tcu+licitação;;https://www.jusbrasil.com.br/diarios/68950866/dou-secao-3-11-04-2014-pg-142?ref=serp;DOU 11/04/2014 - Pág. 142 - Seção 3 - Diário Oficial da União;dos preços, item 4.1 e 4.1.1, face cumprimento da lei 12.546 /2011 e acórdão 2293/2013 - plenário do TCU...Contrato 60/2014; Data de Assinatura: 20/03/14; Contratada: 13.179.025/0001-46/EXPRESS SERVICE ADM DE..., na página dos Correios, endereço: www.correios.com.br;" campo ""licitações"".";;
13179025000146;13179025000146+tcu+licitação;;https://www.jusbrasil.com.br/diarios/72012219/dou-secao-3-20-06-2014-pg-143?ref=serp;DOU 20/06/2014 - Pág. 143 - Seção 3 - Diário Oficial da União;Justificativa: Conforme orientação do TCU e da CGU. Declaração de Inexigibilidade em 16/06/2014....AVISO DE LICITAÇÃO PREGÃO N 7/2014 - UASG 257035 Processo n 25047000638201449 . Contratante: MINISTÉRIO DA SAÚDE -CNPJ Contratado: 13179025000146.;;;;;
18417415000120;18417415000120+tcu+licitação;;https://www.jusbrasil.com.br/diarios/80031521/dou-secao-3-13-11-2014-pg-134?ref=serp;DOU 13/11/2014 - Pág. 134 - Seção 3 - Diário Oficial da União;FUNDAMENTO LEGAL: subitem 9.2.6 do Acórdão nº 170/2005 - TCU - Plenário e item 2.1.1, da seção 2, do...FUNDAMENTO LEGAL: subitem 9.2.6 do Acórdão nº 170/2005 - TCU - Plenário e item 2.1.1, da seção 2, do...CNPJ Contratado: 18417415000120. Contratado : TR SUPRIMENTOS PARA INFORMATICA -LTDA - ME.;;;;;
18417415000120;18417415000120+tcu+licitação;;https://www.jusbrasil.com.br/diarios/65541789/dou-secao-3-03-02-2014-pg-149?ref=serp;DOU 03/02/2014 - Pág. 149 - Seção 3 - Diário Oficial da União;0001-62), itens 27, 30, 32 e 77, no valor de R$ 15.515,40; TR SUPRIMENTOS PARA INFORMATICA LTDA - ME (18.417.415/0001-20...(SICON - 31/01/2014) 510190-57202-2014NE800002 AVISO DE LICITAÇÃO PREGÃO Nº 11/2013 - UASG 510190 Nº...Fundamento Legal: Lei 9.702 /1998, Resolução 45/INSS/PRES/2007, Acórdão 170/2005 TCU - Plenário....;;;;
18417415000120;18417415000120+tcu+licitação;;https://www.jusbrasil.com.br/diarios/60328738/dou-secao-3-15-10-2013-pg-86?ref=serp;DOU 15/10/2013 - Pág. 86 - Seção 3 - Diário Oficial da União;referido instrumento contratual e a revisão contratual para adequação do presente contrato ao acordão do TCU...-2013NE800018 DELEGACIA ESPECIAL DA RECEITA FEDERAL DO BRASIL DE FISCALIZAÇÃO EM SÃO PAULO AVISO DE LICITAÇÃO...para o Grupo 3, pelo valor total de R$ 2.020,00; e, TR SUPRIMENTOS PARA INFORMÁTICA LTDA - ME , CNPJ 18.417.415/0001-20...;;;;
18417415000120;18417415000120+tcu+licitação;;https://www.jusbrasil.com.br/diarios/67439895/dou-secao-3-12-03-2014-pg-125?ref=serp;DOU 12/03/2014 - Pág. 125 - Seção 3 - Diário Oficial da União;23 , III , b da Lei nº 8.443 /92, c/c os arts. 1º , 2º e 3º da Lei nº 6.822 /80 (Decisão 1.122/2000 TCU...17.401.803/0001-50 - 45/15/R$44,95; 46/25/R$68,95; TR SUPRIMENTOS PARA INFORMATICA LTDA- ME CNPJ nº 18.417.415/0001-20...AVISO DE REVOGAÇÃO CONCORRÊNCIA Nº 31/2013 Fica revogada a licitação supracitada, referente ao processo...;;;
